model,loss,steps,time_s,rmsre,mae_zero_true,sigmasq_est,range_lat_est,range_lon_est,range_time_est,advec_lat_est,advec_lon_est,nugget_est,natural,raw,iter,n1,n2,p_total,init_sigmasq,init_range_lon,init_advec_lat,init_advec_lon,init_nugget
DW_Gradient,-65.532,4,87.30613493919373,0.024972237565268205,,9.864259131300368,0.29760285480398074,0.3909764562881003,1.9790964313031847,0.0834017420347622,-0.13097140838407575,2.4710393105578197,"sigmasq: 9.8643, range_lat: 0.2976, range_lon: 0.3910, range_time: 1.9791, advec_lat: 0.0834, advec_lon: -0.1310, nugget: 2.4710","log_phi1: 3.2280, log_phi2: 0.9391, log_phi3: 0.5458, log_phi4: -3.2435, advec_lat: 0.0834, advec_lon: -0.1310, log_nugget: 0.9046",20,113,158,16,7.105869490057508,0.3521942461457011,0.1704752727200916,-0.33630408003909096,2.438822994438318
DW_2110,2.061,4,50.759095907211304,0.04838876526309215,,10.359597038391763,0.319268261980977,0.4257657272054033,2.1209510046874374,0.07846992979427396,-0.12042404050429786,2.5725153364476068,"sigmasq: 10.3596, range_lat: 0.3193, range_lon: 0.4258, range_time: 2.1210, advec_lat: 0.0785, advec_lon: -0.1204, nugget: 2.5725","log_phi1: 3.1918, log_phi2: 0.8539, log_phi3: 0.5757, log_phi4: -3.2115, advec_lat: 0.0785, advec_lon: -0.1204, log_nugget: 0.9449",21,113,158,8,9.943479046121535,0.4052380835541312,0.005432212189405941,-0.2108892253393537,2.4089136864045946
DW_Gradient,-65.441,4,92.31054902076721,0.025444047150543363,,10.0025376572917,0.30765568880455046,0.40907677142186727,2.043043470033541,0.08014569366724092,-0.11939135065630964,2.5304270854590394,"sigmasq: 10.0025, range_lat: 0.3077, range_lon: 0.4091, range_time: 2.0430, advec_lat: 0.0801, advec_lon: -0.1194, nugget: 2.5304","log_phi1: 3.1967, log_phi2: 0.8939, log_phi3: 0.5698, log_phi4: -3.2166, advec_lat: 0.0801, advec_lon: -0.1194, log_nugget: 0.9284",21,113,158,16,9.943479046121535,0.4052380835541312,0.005432212189405941,-0.2108892253393537,2.4089136864045946
DW_2110,1.976,4,47.41752076148987,0.11156935112215043,,8.63514654203259,0.2534822967714839,0.3378126803687769,1.7328023281236768,0.08387754421101828,-0.12606259022067104,2.4757702024538326,"sigmasq: 8.6351, range_lat: 0.2535, range_lon: 0.3378, range_time: 1.7328, advec_lat: 0.0839, advec_lon: -0.1261, nugget: 2.4758","log_phi1: 3.2411, log_phi2: 1.0853, log_phi3: 0.5744, log_phi4: -3.2700, advec_lat: 0.0839, advec_lon: -0.1261, log_nugget: 0.9066",22,113,158,8,11.212737535316913,0.43571506221655704,-0.03512029152044456,-0.0987657836563191,4.353220049187878
DW_Gradient,-65.414,4,85.81030893325806,0.0910040290529291,,8.916345413629466,0.2632070214822495,0.3517494941133136,1.7773580753887397,0.0851777550612812,-0.12686662289015474,2.4927530836346508,"sigmasq: 8.9163, range_lat: 0.2632, range_lon: 0.3517, range_time: 1.7774, advec_lat: 0.0852, advec_lon: -0.1269, nugget: 2.4928","log_phi1: 3.2327, log_phi2: 1.0448, log_phi3: 0.5800, log_phi4: -3.2399, advec_lat: 0.0852, advec_lon: -0.1269, log_nugget: 0.9134",22,113,158,16,11.212737535316913,0.43571506221655704,-0.03512029152044456,-0.0987657836563191,4.353220049187878
DW_2110,2.018,4,42.36961030960083,0.028540406673153832,,9.9265261248209,0.3077602511510684,0.40388398686094373,2.0643697839655393,0.08401148882105809,-0.12224847480549293,2.5529001304696073,"sigmasq: 9.9265, range_lat: 0.3078, range_lon: 0.4039, range_time: 2.0644, advec_lat: 0.0840, advec_lon: -0.1222, nugget: 2.5529","log_phi1: 3.2018, log_phi2: 0.9066, log_phi3: 0.5436, log_phi4: -3.2629, advec_lat: 0.0840, advec_lon: -0.1222, log_nugget: 0.9372",23,113,158,8,4.542397699689978,0.31429386273913507,0.16596719741365024,-0.3236985632382281,3.4352276319441466
DW_Gradient,-65.297,4,85.60844802856445,0.018535437984559214,,10.004061883178718,0.3045064576359135,0.4011517577129923,2.032329974612805,0.08231954384507968,-0.12258717312962436,2.545771954839905,"sigmasq: 10.0041, range_lat: 0.3045, range_lon: 0.4012, range_time: 2.0323, advec_lat: 0.0823, advec_lon: -0.1226, nugget: 2.5458","log_phi1: 3.2164, log_phi2: 0.9134, log_phi3: 0.5513, log_phi4: -3.2452, advec_lat: 0.0823, advec_lon: -0.1226, log_nugget: 0.9344",23,113,158,16,4.542397699689978,0.31429386273913507,0.16596719741365024,-0.3236985632382281,3.4352276319441466
DW_2110,1.965,4,38.96800398826599,0.06133187254882527,,9.184832579383071,0.2890635040859285,0.3781591936461622,1.8535996969321054,0.07219794417757625,-0.1276762816077212,2.5453699464088233,"sigmasq: 9.1848, range_lat: 0.2891, range_lon: 0.3782, range_time: 1.8536, advec_lat: 0.0722, advec_lon: -0.1277, nugget: 2.5454","log_phi1: 3.1900, log_phi2: 0.9724, log_phi3: 0.5373, log_phi4: -3.1791, advec_lat: 0.0722, advec_lon: -0.1277, log_nugget: 0.9343",24,113,158,8,26.12002049181757,0.5835703207300267,0.1855327178023722,0.029358741920408105,2.0866959487267303
DW_Gradient,-65.404,4,89.03344297409058,0.027234332169229852,,9.620607602855321,0.29409632332098584,0.3886422292971901,1.9410276866747322,0.07690383563750286,-0.1250466302688251,2.528997770366551,"sigmasq: 9.6206, range_lat: 0.2941, range_lon: 0.3886, range_time: 1.9410, advec_lat: 0.0769, advec_lon: -0.1250, nugget: 2.5290","log_phi1: 3.2090, log_phi2: 0.9451, log_phi3: 0.5575, log_phi4: -3.2166, advec_lat: 0.0769, advec_lon: -0.1250, log_nugget: 0.9278",24,113,158,16,26.12002049181757,0.5835703207300267,0.1855327178023722,0.029358741920408105,2.0866959487267303
DW_2110,1.945,4,41.99649477005005,0.029757339085369143,,10.271958597862955,0.30736050751912786,0.40260640956797916,2.081251502126567,0.07843137778238655,-0.13233819496532367,2.460540222834217,"sigmasq: 10.2720, range_lat: 0.3074, range_lon: 0.4026, range_time: 2.0813, advec_lat: 0.0784, advec_lon: -0.1323, nugget: 2.4605","log_phi1: 3.2392, log_phi2: 0.9098, log_phi3: 0.5399, log_phi4: -3.2855, advec_lat: 0.0784, advec_lon: -0.1323, log_nugget: 0.9004",25,113,158,8,4.106291828928704,0.21217372444053617,0.21953394241566826,-0.2950376599386628,1.7764941769798193
DW_Gradient,-65.554,4,77.14761185646057,0.02815084163336232,,9.85512176385671,0.29469851951157044,0.3880356026486453,1.9470479893983104,0.07614575711354503,-0.12946032382435133,2.4529543490476238,"sigmasq: 9.8551, range_lat: 0.2947, range_lon: 0.3880, range_time: 1.9470, advec_lat: 0.0761, advec_lon: -0.1295, nugget: 2.4530","log_phi1: 3.2346, log_phi2: 0.9467, log_phi3: 0.5503, log_phi4: -3.2259, advec_lat: 0.0761, advec_lon: -0.1295, log_nugget: 0.8973",25,113,158,16,4.106291828928704,0.21217372444053617,0.21953394241566826,-0.2950376599386628,1.7764941769798193
DW_2110,1.988,4,41.10857319831848,0.06939028529751237,,9.25936353741333,0.27532459391388975,0.3581924942680489,1.8659476928414582,0.07623667095114015,-0.13370763931691648,2.4772513170532884,"sigmasq: 9.2594, range_lat: 0.2753, range_lon: 0.3582, range_time: 1.8659, advec_lat: 0.0762, advec_lon: -0.1337, nugget: 2.4773","log_phi1: 3.2523, log_phi2: 1.0267, log_phi3: 0.5262, log_phi4: -3.3009, advec_lat: 0.0762, advec_lon: -0.1337, log_nugget: 0.9071",26,113,158,8,5.791110539057238,0.4380480743326461,0.20505359708112797,0.07229710640772305,3.5407620031682105
DW_Gradient,-65.473,4,76.5907838344574,0.048182182125550324,,9.541271844094037,0.2818435747951557,0.37111934017114967,1.8858484137582918,0.0781036041046193,-0.1303549983091689,2.459982929997166,"sigmasq: 9.5413, range_lat: 0.2818, range_lon: 0.3711, range_time: 1.8858, advec_lat: 0.0781, advec_lon: -0.1304, nugget: 2.4600","log_phi1: 3.2469, log_phi2: 0.9912, log_phi3: 0.5503, log_phi4: -3.2512, advec_lat: 0.0781, advec_lon: -0.1304, log_nugget: 0.9002",26,113,158,16,5.791110539057238,0.4380480743326461,0.20505359708112797,0.07229710640772305,3.5407620031682105
DW_2110,2.018,4,40.05749297142029,0.0745936980671742,,9.143911851528413,0.27266996631188684,0.35076184709344793,1.8513536753479773,0.07616082743121284,-0.12371946980726563,2.490501259174934,"sigmasq: 9.1439, range_lat: 0.2727, range_lon: 0.3508, range_time: 1.8514, advec_lat: 0.0762, advec_lon: -0.1237, nugget: 2.4905","log_phi1: 3.2607, log_phi2: 1.0476, log_phi3: 0.5037, log_phi4: -3.3271, advec_lat: 0.0762, advec_lon: -0.1237, log_nugget: 0.9125",27,113,158,8,13.28567151739512,0.517579881981977,-0.049770666220315105,-0.0016180358800908928,2.0947025288653154
DW_Gradient,-65.538,4,79.0347638130188,0.07534494809249113,,9.009753185451313,0.27465198505440297,0.35327254764672034,1.823224711526725,0.07723104784050124,-0.12497410817427973,2.4791186369748326,"sigmasq: 9.0098, range_lat: 0.2747, range_lon: 0.3533, range_time: 1.8232, advec_lat: 0.0772, advec_lon: -0.1250, nugget: 2.4791","log_phi1: 3.2388, log_phi2: 1.0405, log_phi3: 0.5035, log_phi4: -3.2822, advec_lat: 0.0772, advec_lon: -0.1250, log_nugget: 0.9079",27,113,158,16,13.28567151739512,0.517579881981977,-0.049770666220315105,-0.0016180358800908928,2.0947025288653154
DW_2110,2.02,4,47.3350830078125,0.131521850071596,,11.767575305574494,0.3528864112889963,0.45363382783326966,2.317997457702474,0.07040612650881249,-0.12194657183182228,2.4763521251290945,"sigmasq: 11.7676, range_lat: 0.3529, range_lon: 0.4536, range_time: 2.3180, advec_lat: 0.0704, advec_lon: -0.1219, nugget: 2.4764","log_phi1: 3.2558, log_phi2: 0.7905, log_phi3: 0.5023, log_phi4: -3.2623, advec_lat: 0.0704, advec_lon: -0.1219, log_nugget: 0.9068",28,113,158,8,3.8903199536311335,0.217006245961878,-0.030949018680161908,-0.28764877268849953,3.9742993676062377
DW_Gradient,-65.42,4,88.84967112541199,0.08746784307907289,,11.016257625377685,0.3420002005152927,0.43477252172652026,2.2173023299548404,0.07495142714291057,-0.12391478757127136,2.507009681177558,"sigmasq: 11.0163, range_lat: 0.3420, range_lon: 0.4348, range_time: 2.2173, advec_lat: 0.0750, advec_lon: -0.1239, nugget: 2.5070","log_phi1: 3.2323, log_phi2: 0.8329, log_phi3: 0.4800, log_phi4: -3.2584, advec_lat: 0.0750, advec_lon: -0.1239, log_nugget: 0.9191",28,113,158,16,3.8903199536311335,0.217006245961878,-0.030949018680161908,-0.28764877268849953,3.9742993676062377
DW_2110,1.943,4,54.220680952072144,0.08458191197768387,,8.883123268408266,0.26485721820263963,0.3582369309181792,1.7942652479300456,0.08389771554369974,-0.12592684386395855,2.4874011520938795,"sigmasq: 8.8831, range_lat: 0.2649, range_lon: 0.3582, range_time: 1.7943, advec_lat: 0.0839, advec_lon: -0.1259, nugget: 2.4874","log_phi1: 3.2107, log_phi2: 1.0266, log_phi3: 0.6040, log_phi4: -3.2223, advec_lat: 0.0839, advec_lon: -0.1259, log_nugget: 0.9112",29,113,158,8,6.802798991924808,0.23676727340567502,0.23098445633950954,-0.12562644215401947,3.6864262964104357
DW_Gradient,-65.626,4,90.85456109046936,0.026156765249979164,,10.137949595222441,0.3076044742665966,0.4179777181475026,2.0486764963723045,0.08136163131031889,-0.12992929216780225,2.4773793672294233,"sigmasq: 10.1379, range_lat: 0.3076, range_lon: 0.4180, range_time: 2.0487, advec_lat: 0.0814, advec_lon: -0.1299, nugget: 2.4774","log_phi1: 3.1886, log_phi2: 0.8723, log_phi3: 0.6132, log_phi4: -3.1790, advec_lat: 0.0814, advec_lon: -0.1299, log_nugget: 0.9072",29,113,158,16,6.802798991924808,0.23676727340567502,0.23098445633950954,-0.12562644215401947,3.6864262964104357
DW_2110,2.124,4,57.10617184638977,0.02439859917162372,,9.910865877888801,0.2867210487872916,0.3880203329538219,2.042375397549222,0.0780772291275465,-0.12535980593166723,2.5334490050534693,"sigmasq: 9.9109, range_lat: 0.2867, range_lon: 0.3880, range_time: 2.0424, advec_lat: 0.0781, advec_lon: -0.1254, nugget: 2.5334","log_phi1: 3.2403, log_phi2: 0.9467, log_phi3: 0.6051, log_phi4: -3.3216, advec_lat: 0.0781, advec_lon: -0.1254, log_nugget: 0.9296",30,113,158,8,11.995490575336044,0.7899374335734907,-0.04101359851887004,-0.12280971446320096,3.205964159508146
DW_Gradient,-65.233,4,89.76865196228027,0.04791671263946124,,10.53671472701876,0.3113546519590384,0.4221473856797375,2.1721018921317277,0.07796330384970512,-0.1284838618413131,2.539665028137403,"sigmasq: 10.5367, range_lat: 0.3114, range_lon: 0.4221, range_time: 2.1721, advec_lat: 0.0780, advec_lon: -0.1285, nugget: 2.5397","log_phi1: 3.2173, log_phi2: 0.8624, log_phi3: 0.6088, log_phi4: -3.2762, advec_lat: 0.0780, advec_lon: -0.1285, log_nugget: 0.9320",30,113,158,16,11.995490575336044,0.7899374335734907,-0.04101359851887004,-0.12280971446320096,3.205964159508146
DW_2110,2.028,4,43.97954988479614,0.0697551706989471,,9.288998277353613,0.269952419795487,0.36301912820919546,1.8003068440128374,0.07840715410088818,-0.1264290097346961,2.4825467437366893,"sigmasq: 9.2890, range_lat: 0.2700, range_lon: 0.3630, range_time: 1.8003, advec_lat: 0.0784, advec_lon: -0.1264, nugget: 2.4825","log_phi1: 3.2421, log_phi2: 1.0133, log_phi3: 0.5924, log_phi4: -3.2025, advec_lat: 0.0784, advec_lon: -0.1264, log_nugget: 0.9093",31,113,158,8,11.716396253763358,0.35705909282377457,0.15647488125297337,-0.31194689321511415,3.379949313363817
DW_Gradient,-65.391,4,75.19350290298462,0.04060357266860261,,9.576526806405724,0.2838189901416844,0.3825651342985255,1.8658540833920105,0.0810064602954116,-0.128112836107868,2.4998089059361295,"sigmasq: 9.5765, range_lat: 0.2838, range_lon: 0.3826, range_time: 1.8659, advec_lat: 0.0810, advec_lon: -0.1281, nugget: 2.4998","log_phi1: 3.2202, log_phi2: 0.9609, log_phi3: 0.5971, log_phi4: -3.1692, advec_lat: 0.0810, advec_lon: -0.1281, log_nugget: 0.9162",31,113,158,16,11.716396253763358,0.35705909282377457,0.15647488125297337,-0.31194689321511415,3.379949313363817
DW_2110,2.03,4,40.502514123916626,0.02847723907510868,,9.990585774956658,0.2900098806016637,0.39029551366994897,1.8790786985522585,0.08113759977003207,-0.1259989981046263,2.47254959315822,"sigmasq: 9.9906, range_lat: 0.2900, range_lon: 0.3903, range_time: 1.8791, advec_lat: 0.0811, advec_lon: -0.1260, nugget: 2.4725","log_phi1: 3.2425, log_phi2: 0.9409, log_phi3: 0.5940, log_phi4: -3.1433, advec_lat: 0.0811, advec_lon: -0.1260, log_nugget: 0.9052",32,113,158,8,3.2454462069454886,0.2198349364099246,0.13211654808434636,0.10363412155167284,2.4603617583349964
DW_Gradient,-65.35,4,76.03912711143494,0.02790410220548915,,9.775479654239813,0.2925790935116331,0.3899483758415437,1.8989991920483944,0.081875749761096,-0.12298395632314277,2.5136935279995467,"sigmasq: 9.7755, range_lat: 0.2926, range_lon: 0.3899, range_time: 1.8990, advec_lat: 0.0819, advec_lon: -0.1230, nugget: 2.5137","log_phi1: 3.2216, log_phi2: 0.9417, log_phi3: 0.5746, log_phi4: -3.1661, advec_lat: 0.0819, advec_lon: -0.1230, log_nugget: 0.9218",32,113,158,16,3.2454462069454886,0.2198349364099246,0.13211654808434636,0.10363412155167284,2.4603617583349964
DW_2110,1.952,4,37.821460008621216,0.02654724735274982,,9.609100497506272,0.28806948142882094,0.39187560453019304,1.9412609552228781,0.0818627011907991,-0.12573376302623038,2.496428081973295,"sigmasq: 9.6091, range_lat: 0.2881, range_lon: 0.3919, range_time: 1.9413, advec_lat: 0.0819, advec_lon: -0.1257, nugget: 2.4964","log_phi1: 3.1995, log_phi2: 0.9368, log_phi3: 0.6155, log_phi4: -3.2003, advec_lat: 0.0819, advec_lon: -0.1257, log_nugget: 0.9149",33,113,158,8,4.0913623585549,0.22068420568600972,-0.04611283079975893,-0.307268843079788,3.015772113865071
DW_Gradient,-65.583,4,76.55459308624268,0.03923640237226886,,9.529469003484035,0.2874324467216503,0.38389889935753413,1.912552545350927,0.07870823132261057,-0.11921860913677261,2.472829737904837,"sigmasq: 9.5295, range_lat: 0.2874, range_lon: 0.3839, range_time: 1.9126, advec_lat: 0.0787, advec_lon: -0.1192, nugget: 2.4728","log_phi1: 3.2118, log_phi2: 0.9574, log_phi3: 0.5788, log_phi4: -3.2116, advec_lat: 0.0787, advec_lon: -0.1192, log_nugget: 0.9054",33,113,158,16,4.0913623585549,0.22068420568600972,-0.04611283079975893,-0.307268843079788,3.015772113865071
DW_2110,2.067,4,37.62966799736023,0.035874801270481954,,10.488514152256357,0.3082184512408907,0.41601477249669716,2.0949304434580807,0.07744534409495371,-0.1299098277797323,2.514481651495123,"sigmasq: 10.4885, range_lat: 0.3082, range_lon: 0.4160, range_time: 2.0949, advec_lat: 0.0774, advec_lon: -0.1299, nugget: 2.5145","log_phi1: 3.2273, log_phi2: 0.8770, log_phi3: 0.5998, log_phi4: -3.2331, advec_lat: 0.0774, advec_lon: -0.1299, log_nugget: 0.9221",34,113,158,8,4.648852723537574,0.20825012267190093,0.06956211249769328,0.017520778423102457,3.828204957148737
DW_Gradient,-65.276,4,75.4009382724762,0.05840836218114268,,10.75616819404596,0.3197528619686505,0.4315837217137164,2.146376942169294,0.07634356491169889,-0.125343259904343,2.527419388413043,"sigmasq: 10.7562, range_lat: 0.3198, range_lon: 0.4316, range_time: 2.1464, advec_lat: 0.0763, advec_lon: -0.1253, nugget: 2.5274","log_phi1: 3.2158, log_phi2: 0.8403, log_phi3: 0.5998, log_phi4: -3.2082, advec_lat: 0.0763, advec_lon: -0.1253, log_nugget: 0.9272",34,113,158,16,4.648852723537574,0.20825012267190093,0.06956211249769328,0.017520778423102457,3.828204957148737
DW_2110,2.051,4,42.70704627037048,0.12302843023026792,,11.339521170828279,0.34845589369561025,0.4700462860127582,2.344650949948923,0.08136199416447804,-0.12302484791434856,2.566671968735978,"sigmasq: 11.3395, range_lat: 0.3485, range_lon: 0.4700, range_time: 2.3447, advec_lat: 0.0814, advec_lon: -0.1230, nugget: 2.5667","log_phi1: 3.1832, log_phi2: 0.7549, log_phi3: 0.5986, log_phi4: -3.2141, advec_lat: 0.0814, advec_lon: -0.1230, log_nugget: 0.9426",35,113,158,8,8.800028807776771,0.691361575923959,0.08984626899169712,-0.0725680263671945,1.719421282639599
DW_Gradient,-65.337,4,79.02058696746826,0.15300780869447567,,11.629683866145385,0.3641999325544343,0.4834662590919654,2.417564564796999,0.0828181825403083,-0.11989845156017619,2.5710542506353,"sigmasq: 11.6297, range_lat: 0.3642, range_lon: 0.4835, range_time: 2.4176, advec_lat: 0.0828, advec_lon: -0.1199, nugget: 2.5711","log_phi1: 3.1803, log_phi2: 0.7268, log_phi3: 0.5666, log_phi4: -3.2191, advec_lat: 0.0828, advec_lon: -0.1199, log_nugget: 0.9443",35,113,158,16,8.800028807776771,0.691361575923959,0.08984626899169712,-0.0725680263671945,1.719421282639599
DW_2110,1.991,4,39.51146697998047,0.015061155841742542,,10.055921758495195,0.30479156825809695,0.3941867467268572,2.0378254254470356,0.08147893522650224,-0.12847567425318923,2.4945327118369636,"sigmasq: 10.0559, range_lat: 0.3048, range_lon: 0.3942, range_time: 2.0378, advec_lat: 0.0815, advec_lon: -0.1285, nugget: 2.4945","log_phi1: 3.2391, log_phi2: 0.9309, log_phi3: 0.5144, log_phi4: -3.2856, advec_lat: 0.0815, advec_lon: -0.1285, log_nugget: 0.9141",36,113,158,8,14.484362337765807,0.3462338891311081,0.12861792818559176,0.05921527840317173,2.2535925974252864
DW_Gradient,-65.343,4,88.0371162891388,0.02525057132740006,,9.793843908622167,0.29224205403479825,0.38271705397453176,1.9384804466618184,0.07969286312115026,-0.12306805752121332,2.5010055401115783,"sigmasq: 9.7938, range_lat: 0.2922, range_lon: 0.3827, range_time: 1.9385, advec_lat: 0.0797, advec_lon: -0.1231, nugget: 2.5010","log_phi1: 3.2422, log_phi2: 0.9605, log_phi3: 0.5394, log_phi4: -3.2447, advec_lat: 0.0797, advec_lon: -0.1231, log_nugget: 0.9167",36,113,158,16,14.484362337765807,0.3462338891311081,0.12861792818559176,0.05921527840317173,2.2535925974252864
DW_2110,1.95,4,42.10482907295227,0.06247390910737267,,10.795134612271747,0.3082497400303969,0.4293621785914805,2.2188275455605804,0.07997524982337244,-0.11996095093515254,2.4395166277677776,"sigmasq: 10.7951, range_lat: 0.3082, range_lon: 0.4294, range_time: 2.2188, advec_lat: 0.0800, advec_lon: -0.1200, nugget: 2.4395","log_phi1: 3.2246, log_phi2: 0.8455, log_phi3: 0.6628, log_phi4: -3.2849, advec_lat: 0.0800, advec_lon: -0.1200, log_nugget: 0.8918",37,113,158,8,13.34397990598706,0.5693464698812222,-0.046311014446680024,-0.3444543360945902,3.8941950698222643
DW_Gradient,-65.42,4,75.81812405586243,0.030265210847158323,,10.010433340322908,0.282155517440468,0.39448382718218433,1.995422494002418,0.07976838295390667,-0.12004730238432865,2.4477402403491064,"sigmasq: 10.0104, range_lat: 0.2822, range_lon: 0.3945, range_time: 1.9954, advec_lat: 0.0798, advec_lon: -0.1200, nugget: 2.4477","log_phi1: 3.2338, log_phi2: 0.9302, log_phi3: 0.6702, log_phi4: -3.2421, advec_lat: 0.0798, advec_lon: -0.1200, log_nugget: 0.8952",37,113,158,16,13.34397990598706,0.5693464698812222,-0.046311014446680024,-0.3444543360945902,3.8941950698222643
DW_2110,2.036,4,44.06872510910034,0.09948010568422996,,11.051162773583698,0.34284842218024647,0.4540925037837185,2.1117533569239795,0.08145366411284691,-0.14177495886427538,2.5506405204695,"sigmasq: 11.0512, range_lat: 0.3428, range_lon: 0.4541, range_time: 2.1118, advec_lat: 0.0815, advec_lon: -0.1418, nugget: 2.5506","log_phi1: 3.1920, log_phi2: 0.7895, log_phi3: 0.5620, log_phi4: -3.0739, advec_lat: 0.0815, advec_lon: -0.1418, log_nugget: 0.9363",38,113,158,8,18.730433865383382,0.6564339013244437,0.2147105511959841,-0.2945720117414198,1.5184824348985313
DW_Gradient,-65.296,4,84.560791015625,0.12156258787479668,,11.377783022425131,0.35788028177681536,0.4694659533661128,2.2422837786442975,0.08086388760846497,-0.1307383888502755,2.5737417667345674,"sigmasq: 11.3778, range_lat: 0.3579, range_lon: 0.4695, range_time: 2.2423, advec_lat: 0.0809, advec_lon: -0.1307, nugget: 2.5737","log_phi1: 3.1878, log_phi2: 0.7562, log_phi3: 0.5428, log_phi4: -3.1273, advec_lat: 0.0809, advec_lon: -0.1307, log_nugget: 0.9454",38,113,158,16,18.730433865383382,0.6564339013244437,0.2147105511959841,-0.2945720117414198,1.5184824348985313
DW_2110,2.003,4,47.77666687965393,0.057623599741313716,,9.678960586575892,0.2863348119307901,0.3930245572854815,1.9277505723116541,0.09038897589338181,-0.12087500130885437,2.507952582726526,"sigmasq: 9.6790, range_lat: 0.2863, range_lon: 0.3930, range_time: 1.9278, advec_lat: 0.0904, advec_lon: -0.1209, nugget: 2.5080","log_phi1: 3.2038, log_phi2: 0.9339, log_phi3: 0.6334, log_phi4: -3.1805, advec_lat: 0.0904, advec_lon: -0.1209, log_nugget: 0.9195",39,113,158,8,12.014742711260062,0.6496318344225803,-0.024114729300527132,-0.3510955059559036,1.3415750104873467
DW_Gradient,-65.419,4,90.09242296218872,0.056046486100220054,,9.832603294229376,0.28568485235976887,0.394663605059146,1.899584270329411,0.08992760685366247,-0.12152246062949168,2.4790677738642453,"sigmasq: 9.8326, range_lat: 0.2857, range_lon: 0.3947, range_time: 1.8996, advec_lat: 0.0899, advec_lon: -0.1215, nugget: 2.4791","log_phi1: 3.2154, log_phi2: 0.9297, log_phi3: 0.6463, log_phi4: -3.1427, advec_lat: 0.0899, advec_lon: -0.1215, log_nugget: 0.9079",39,113,158,16,12.014742711260062,0.6496318344225803,-0.024114729300527132,-0.3510955059559036,1.3415750104873467
DW_2110,1.962,4,36.7236168384552,0.10955604457932026,,8.707875506381397,0.25806561033578834,0.3378325255290233,1.7317741282372845,0.08588771061669725,-0.12694255300966825,2.467462949987619,"sigmasq: 8.7079, range_lat: 0.2581, range_lon: 0.3378, range_time: 1.7318, advec_lat: 0.0859, advec_lon: -0.1269, nugget: 2.4675","log_phi1: 3.2494, log_phi2: 1.0852, log_phi3: 0.5387, log_phi4: -3.2687, advec_lat: 0.0859, advec_lon: -0.1269, log_nugget: 0.9032",40,113,158,8,8.82144861000843,0.3105870479003516,0.20000158151507474,0.05097033991839184,2.5158921284781006
