model,loss,steps,time_s,rmsre,mae_zero_true,sigmasq_est,range_lat_est,range_lon_est,range_time_est,advec_lat_est,advec_lon_est,nugget_est,natural,raw,iter,n1,n2,p_total,init_sigmasq,init_range_lon,init_advec_lat,init_advec_lon,init_nugget
DW_Gradient,-65.426,4,75.99253416061401,0.08805589414865299,,8.98751235180469,0.26468398103128166,0.34894139240223737,1.7988015950820728,0.08432662742738765,-0.129427346092928,2.4764326121738733,"sigmasq: 8.9875, range_lat: 0.2647, range_lon: 0.3489, range_time: 1.7988, advec_lat: 0.0843, advec_lon: -0.1294, nugget: 2.4764","log_phi1: 3.2487, log_phi2: 1.0529, log_phi3: 0.5527, log_phi4: -3.2799, advec_lat: 0.0843, advec_lon: -0.1294, log_nugget: 0.9068",40,113,158,16,8.82144861000843,0.3105870479003516,0.20000158151507474,0.05097033991839184,2.5158921284781006
DW_2110,2.07,4,51.19438910484314,0.049328577666959826,,9.44618563662281,0.2818048614727938,0.3716420632258658,1.9250528372010807,0.08482763065877993,-0.12512871828289213,2.5323890906366198,"sigmasq: 9.4462, range_lat: 0.2818, range_lon: 0.3716, range_time: 1.9251, advec_lat: 0.0848, advec_lon: -0.1251, nugget: 2.5324","log_phi1: 3.2354, log_phi2: 0.9898, log_phi3: 0.5534, log_phi4: -3.2896, advec_lat: 0.0848, advec_lon: -0.1251, log_nugget: 0.9292",41,113,158,8,8.24290150535841,0.6247594987448362,0.05320397622502153,-0.35317592355649263,2.76216956252561
DW_Gradient,-65.406,4,91.12555193901062,0.06586716339011314,,9.217619071951795,0.27536489272923675,0.3588801771903458,1.8662371642749473,0.08396023467795163,-0.12579174650128072,2.491771813715192,"sigmasq: 9.2176, range_lat: 0.2754, range_lon: 0.3589, range_time: 1.8662, advec_lat: 0.0840, advec_lon: -0.1258, nugget: 2.4918","log_phi1: 3.2459, log_phi2: 1.0248, log_phi3: 0.5298, log_phi4: -3.2974, advec_lat: 0.0840, advec_lon: -0.1258, log_nugget: 0.9130",41,113,158,16,8.24290150535841,0.6247594987448362,0.05320397622502153,-0.35317592355649263,2.76216956252561
DW_2110,1.995,4,38.66201591491699,0.1681862069260318,,11.678084285718212,0.36644823789617775,0.5064022783157505,2.411917002464678,0.08402268197689493,-0.1340307391697928,2.5797745465526356,"sigmasq: 11.6781, range_lat: 0.3664, range_lon: 0.5064, range_time: 2.4119, advec_lat: 0.0840, advec_lon: -0.1340, nugget: 2.5798","log_phi1: 3.1381, log_phi2: 0.6804, log_phi3: 0.6469, log_phi4: -3.1217, advec_lat: 0.0840, advec_lon: -0.1340, log_nugget: 0.9477",42,113,158,8,8.104267369036807,0.38691708479665626,0.2159493980857799,-0.3280469766437427,1.3351415883603805
DW_Gradient,-65.453,4,84.70570397377014,0.07924494295166434,,10.858586189904084,0.33079105423274646,0.4492575101406713,2.173108353862382,0.0838128239832824,-0.13010961152068998,2.5195226968464284,"sigmasq: 10.8586, range_lat: 0.3308, range_lon: 0.4493, range_time: 2.1731, advec_lat: 0.0838, advec_lon: -0.1301, nugget: 2.5195","log_phi1: 3.1851, log_phi2: 0.8002, log_phi3: 0.6122, log_phi4: -3.1526, advec_lat: 0.0838, advec_lon: -0.1301, log_nugget: 0.9241",42,113,158,16,8.104267369036807,0.38691708479665626,0.2159493980857799,-0.3280469766437427,1.3351415883603805
DW_2110,2.018,4,41.5231397151947,0.05727150988946455,,10.085054859075456,0.2936845522830738,0.39597024984869816,2.004439150368855,0.07523739244733318,-0.14324077609779878,2.4788978475090624,"sigmasq: 10.0851, range_lat: 0.2937, range_lon: 0.3960, range_time: 2.0044, advec_lat: 0.0752, advec_lon: -0.1432, nugget: 2.4789","log_phi1: 3.2375, log_phi2: 0.9264, log_phi3: 0.5977, log_phi4: -3.2436, advec_lat: 0.0752, advec_lon: -0.1432, log_nugget: 0.9078",43,113,158,8,9.206185763646326,0.2276365198376899,0.12559464831857525,0.014614162707377004,3.6971390430858473
DW_Gradient,-65.519,4,76.14268398284912,0.04371654560993591,,10.318096667464673,0.30504338173936685,0.41590866233598417,2.0705663462479693,0.07766599672067019,-0.13744433236384132,2.4687871286731498,"sigmasq: 10.3181, range_lat: 0.3050, range_lon: 0.4159, range_time: 2.0706, advec_lat: 0.0777, advec_lon: -0.1374, nugget: 2.4688","log_phi1: 3.2112, log_phi2: 0.8773, log_phi3: 0.6200, log_phi4: -3.2102, advec_lat: 0.0777, advec_lon: -0.1374, log_nugget: 0.9037",43,113,158,16,9.206185763646326,0.2276365198376899,0.12559464831857525,0.014614162707377004,3.6971390430858473
DW_2110,1.932,4,40.52847123146057,0.08818027028079757,,8.974930164324277,0.2639977743005494,0.3522500693390084,1.8422992309519859,0.08603470479065642,-0.11903032972993685,2.4564731247085865,"sigmasq: 8.9749, range_lat: 0.2640, range_lon: 0.3523, range_time: 1.8423, advec_lat: 0.0860, advec_lon: -0.1190, nugget: 2.4565","log_phi1: 3.2378, log_phi2: 1.0434, log_phi3: 0.5768, log_phi4: -3.3089, advec_lat: 0.0860, advec_lon: -0.1190, log_nugget: 0.8987",44,113,158,8,5.699981529779878,0.3803033777814434,0.043228638752113115,-0.055660111296496506,2.373130201186486
DW_Gradient,-65.619,4,81.5468499660492,0.08452822057609842,,8.94551514412372,0.2671293493833537,0.3557708569349751,1.8512451232668634,0.08695032415264985,-0.1214451077506643,2.458370697485646,"sigmasq: 8.9455, range_lat: 0.2671, range_lon: 0.3558, range_time: 1.8512, advec_lat: 0.0870, advec_lon: -0.1214, nugget: 2.4584","log_phi1: 3.2246, log_phi2: 1.0335, log_phi3: 0.5731, log_phi4: -3.2987, advec_lat: 0.0870, advec_lon: -0.1214, log_nugget: 0.8995",44,113,158,16,5.699981529779878,0.3803033777814434,0.043228638752113115,-0.055660111296496506,2.373130201186486
DW_2110,2.009,4,36.075103998184204,0.030615038251375643,,9.949312497574061,0.2895841171595447,0.3896927368719589,1.9881510035590395,0.08528380724617111,-0.12758869689962307,2.473844318742803,"sigmasq: 9.9493, range_lat: 0.2896, range_lon: 0.3897, range_time: 1.9882, advec_lat: 0.0853, advec_lon: -0.1276, nugget: 2.4738","log_phi1: 3.2399, log_phi2: 0.9424, log_phi3: 0.5938, log_phi4: -3.2592, advec_lat: 0.0853, advec_lon: -0.1276, log_nugget: 0.9058",45,113,158,8,11.940762443433444,0.662346459511705,0.03760377923684097,-0.19333820528757129,1.719250858588111
DW_Gradient,-65.342,4,73.23974776268005,0.040211325730687475,,10.308773796621239,0.30313434361348784,0.4083256796050724,2.0670896551381395,0.08703439642413649,-0.1299143776595974,2.4977701877878973,"sigmasq: 10.3088, range_lat: 0.3031, range_lon: 0.4083, range_time: 2.0671, advec_lat: 0.0870, advec_lon: -0.1299, nugget: 2.4978","log_phi1: 3.2287, log_phi2: 0.8957, log_phi3: 0.5958, log_phi4: -3.2437, advec_lat: 0.0870, advec_lon: -0.1299, log_nugget: 0.9154",45,113,158,16,11.940762443433444,0.662346459511705,0.03760377923684097,-0.19333820528757129,1.719250858588111
DW_2110,2.006,4,44.88516616821289,0.04348543772137055,,10.401977582080423,0.31652237553410095,0.42600642732307537,2.078972946217973,0.08379610065217344,-0.12854267383207868,2.529863266004132,"sigmasq: 10.4020, range_lat: 0.3165, range_lon: 0.4260, range_time: 2.0790, advec_lat: 0.0838, advec_lon: -0.1285, nugget: 2.5299","log_phi1: 3.1953, log_phi2: 0.8533, log_phi3: 0.5941, log_phi4: -3.1703, advec_lat: 0.0838, advec_lon: -0.1285, log_nugget: 0.9282",46,113,158,8,9.298277533500652,0.4735297949135551,0.21323136625221695,-0.1356211441367604,4.6865271539934765
DW_Gradient,-65.351,4,97.61494612693787,0.02901225193709842,,9.729625657697019,0.29877052201071397,0.39424125738121996,1.9503298985210893,0.08442615416805617,-0.12983241265475107,2.5456828212879428,"sigmasq: 9.7296, range_lat: 0.2988, range_lon: 0.3942, range_time: 1.9503, advec_lat: 0.0844, advec_lon: -0.1298, nugget: 2.5457","log_phi1: 3.2060, log_phi2: 0.9308, log_phi3: 0.5546, log_phi4: -3.1976, advec_lat: 0.0844, advec_lon: -0.1298, log_nugget: 0.9344",46,113,158,16,9.298277533500652,0.4735297949135551,0.21323136625221695,-0.1356211441367604,4.6865271539934765
DW_2110,1.894,4,42.73418974876404,0.15073553449319438,,11.653296103114762,0.3597468699311044,0.4890540064616222,2.406396526057781,0.08067594524746398,-0.12177927042526587,2.4965155470871325,"sigmasq: 11.6533, range_lat: 0.3597, range_lon: 0.4891, range_time: 2.4064, advec_lat: 0.0807, advec_lon: -0.1218, nugget: 2.4965","log_phi1: 3.1709, log_phi2: 0.7153, log_phi3: 0.6141, log_phi4: -3.1868, advec_lat: 0.0807, advec_lon: -0.1218, log_nugget: 0.9149",47,113,158,8,7.4833613862956625,0.38064068316998495,0.09047112834103686,-0.05900951484911915,3.8283706349846836
DW_Gradient,-65.56,4,76.28424024581909,0.08200739800545832,,10.883148161110215,0.33070443894695795,0.44930205174834154,2.225439091648837,0.08197729961295758,-0.1238815807629366,2.4917996925917367,"sigmasq: 10.8831, range_lat: 0.3307, range_lon: 0.4493, range_time: 2.2254, advec_lat: 0.0820, advec_lon: -0.1239, nugget: 2.4918","log_phi1: 3.1873, log_phi2: 0.8001, log_phi3: 0.6129, log_phi4: -3.2000, advec_lat: 0.0820, advec_lon: -0.1239, log_nugget: 0.9130",47,113,158,16,7.4833613862956625,0.38064068316998495,0.09047112834103686,-0.05900951484911915,3.8283706349846836
DW_2110,2.001,4,39.14749193191528,0.07388452844883887,,9.07636321636229,0.2731691728295971,0.3634704172345369,1.7760518230461768,0.07998058516075966,-0.12248344114455431,2.5125890942198175,"sigmasq: 9.0764, range_lat: 0.2732, range_lon: 0.3635, range_time: 1.7761, advec_lat: 0.0800, advec_lon: -0.1225, nugget: 2.5126","log_phi1: 3.2177, log_phi2: 1.0121, log_phi3: 0.5712, log_phi4: -3.1729, advec_lat: 0.0800, advec_lon: -0.1225, log_nugget: 0.9213",48,113,158,8,5.350299419561743,0.287900265517465,-0.03772709206350594,-0.06835261076687242,4.142491537758631
DW_Gradient,-65.565,4,78.99064183235168,0.03584646805924064,,9.570460186054154,0.29514659403314203,0.3881839243225306,1.9261057777269537,0.0781657657055773,-0.11790943517376669,2.4968581371893164,"sigmasq: 9.5705, range_lat: 0.2951, range_lon: 0.3882, range_time: 1.9261, advec_lat: 0.0782, advec_lon: -0.1179, nugget: 2.4969","log_phi1: 3.2050, log_phi2: 0.9463, log_phi3: 0.5480, log_phi4: -3.2036, advec_lat: 0.0782, advec_lon: -0.1179, log_nugget: 0.9150",48,113,158,16,5.350299419561743,0.287900265517465,-0.03772709206350594,-0.06835261076687242,4.142491537758631
DW_2110,1.978,4,42.81751298904419,0.040540365918021216,,9.846804224602684,0.3038258710274083,0.4028047559033535,2.048426040827355,0.0741772744159514,-0.11709268410439026,2.5332478589251233,"sigmasq: 9.8468, range_lat: 0.3038, range_lon: 0.4028, range_time: 2.0484, advec_lat: 0.0742, advec_lon: -0.1171, nugget: 2.5332","log_phi1: 3.1965, log_phi2: 0.9093, log_phi3: 0.5640, log_phi4: -3.2528, advec_lat: 0.0742, advec_lon: -0.1171, log_nugget: 0.9295",49,113,158,8,4.135950880038251,0.29162323193734074,0.2268416786909057,0.025645624746888723,1.5048027611937527
DW_Gradient,-65.591,4,70.8332941532135,0.027078889488646427,,9.5618050697846,0.2973742884836811,0.3933902910606902,1.9899688551104744,0.07584027331632893,-0.12462745678217943,2.509873499507948,"sigmasq: 9.5618, range_lat: 0.2974, range_lon: 0.3934, range_time: 1.9900, advec_lat: 0.0758, advec_lon: -0.1246, nugget: 2.5099","log_phi1: 3.1907, log_phi2: 0.9330, log_phi3: 0.5596, log_phi4: -3.2421, advec_lat: 0.0758, advec_lon: -0.1246, log_nugget: 0.9202",49,113,158,16,4.135950880038251,0.29162323193734074,0.2268416786909057,0.025645624746888723,1.5048027611937527
DW_2110,2.021,4,40.58387207984924,0.03834557154075303,,10.178428219572416,0.2959511122301757,0.3925537956729599,1.9578343966756084,0.08744053641995583,-0.12465719804510828,2.4614870334962204,"sigmasq: 10.1784, range_lat: 0.2960, range_lon: 0.3926, range_time: 1.9578, advec_lat: 0.0874, advec_lon: -0.1247, nugget: 2.4615","log_phi1: 3.2554, log_phi2: 0.9351, log_phi3: 0.5650, log_phi4: -3.2138, advec_lat: 0.0874, advec_lon: -0.1247, log_nugget: 0.9008",50,113,158,8,7.675751106819307,0.26929052102470785,0.10882428651465895,-0.3300952044275418,1.7700847508029507
DW_Gradient,-65.37,4,81.04191303253174,0.09816629659339612,,11.157116976195395,0.33958436556967747,0.45277608668628216,2.2609710269383743,0.08363175842839796,-0.12509212413439025,2.5261507667868117,"sigmasq: 11.1571, range_lat: 0.3396, range_lon: 0.4528, range_time: 2.2610, advec_lat: 0.0836, advec_lon: -0.1251, nugget: 2.5262","log_phi1: 3.2044, log_phi2: 0.7924, log_phi3: 0.5754, log_phi4: -3.2163, advec_lat: 0.0836, advec_lon: -0.1251, log_nugget: 0.9267",50,113,158,16,7.675751106819307,0.26929052102470785,0.10882428651465895,-0.3300952044275418,1.7700847508029507
DW_2110,1.94,4,41.055466175079346,0.16457657927176153,,11.889577209781432,0.3766670092311565,0.48786210494323384,2.385025840483888,0.07573981792849606,-0.12351472361143859,2.5175696798143576,"sigmasq: 11.8896, range_lat: 0.3767, range_lon: 0.4879, range_time: 2.3850, advec_lat: 0.0757, advec_lon: -0.1235, nugget: 2.5176","log_phi1: 3.1934, log_phi2: 0.7177, log_phi3: 0.5173, log_phi4: -3.1739, advec_lat: 0.0757, advec_lon: -0.1235, log_nugget: 0.9233",51,113,158,8,18.641853617232787,0.6337513730035511,0.08724216816419929,0.00701738856332032,2.3837382436490313
DW_Gradient,-65.462,4,81.89607501029968,0.05257757333540827,,10.679697947110169,0.3285262594238996,0.4253240321938576,2.075795164767964,0.0787796738957079,-0.12633888498060783,2.4944304032599662,"sigmasq: 10.6797, range_lat: 0.3285, range_lon: 0.4253, range_time: 2.0758, advec_lat: 0.0788, advec_lon: -0.1263, nugget: 2.4944","log_phi1: 3.2232, log_phi2: 0.8549, log_phi3: 0.5165, log_phi4: -3.1705, advec_lat: 0.0788, advec_lon: -0.1263, log_nugget: 0.9141",51,113,158,16,18.641853617232787,0.6337513730035511,0.08724216816419929,0.00701738856332032,2.3837382436490313
DW_2110,1.955,4,41.11942386627197,0.03387012013692252,,10.047265637759766,0.30549541983027756,0.3935140683488089,2.0141447516381557,0.0754210694203886,-0.11803703893520287,2.476357909381443,"sigmasq: 10.0473, range_lat: 0.3055, range_lon: 0.3935, range_time: 2.0141, advec_lat: 0.0754, advec_lon: -0.1180, nugget: 2.4764","log_phi1: 3.2399, log_phi2: 0.9326, log_phi3: 0.5064, log_phi4: -3.2657, advec_lat: 0.0754, advec_lon: -0.1180, log_nugget: 0.9068",52,113,158,8,15.37147000721403,0.4044184241379943,-0.04252685891196464,-0.3337946579969727,1.4680247001642326
DW_Gradient,-65.521,4,78.39785408973694,0.019344835816710475,,9.899146905908772,0.2956379034306661,0.3872383599345709,1.9686195732893805,0.07842316960691423,-0.12364948987036185,2.4562773183326234,"sigmasq: 9.8991, range_lat: 0.2956, range_lon: 0.3872, range_time: 1.9686, advec_lat: 0.0784, advec_lon: -0.1236, nugget: 2.4563","log_phi1: 3.2412, log_phi2: 0.9487, log_phi3: 0.5398, log_phi4: -3.2521, advec_lat: 0.0784, advec_lon: -0.1236, log_nugget: 0.8986",52,113,158,16,15.37147000721403,0.4044184241379943,-0.04252685891196464,-0.3337946579969727,1.4680247001642326
DW_2110,2.057,4,40.758728981018066,0.09037232718497755,,11.057838147275683,0.32508849792647493,0.4355311481172159,2.1765300987156477,0.06995420629801556,-0.11506149457692104,2.4993986139097126,"sigmasq: 11.0578, range_lat: 0.3251, range_lon: 0.4355, range_time: 2.1765, advec_lat: 0.0700, advec_lon: -0.1151, nugget: 2.4994","log_phi1: 3.2343, log_phi2: 0.8312, log_phi3: 0.5849, log_phi4: -3.2178, advec_lat: 0.0700, advec_lon: -0.1151, log_nugget: 0.9161",53,113,158,8,13.978802442553096,0.44827770876501966,0.20747729515569147,0.006316202123608755,1.9805678440883667
DW_Gradient,-65.427,4,90.59440088272095,0.054750958033338085,,10.729168382448755,0.30910290957474873,0.4178213232704994,2.061410768024987,0.07221128046059537,-0.120680339573336,2.4409964598441944,"sigmasq: 10.7292, range_lat: 0.3091, range_lon: 0.4178, range_time: 2.0614, advec_lat: 0.0722, advec_lon: -0.1207, nugget: 2.4410","log_phi1: 3.2457, log_phi2: 0.8727, log_phi3: 0.6028, log_phi4: -3.1922, advec_lat: 0.0722, advec_lon: -0.1207, log_nugget: 0.8924",53,113,158,16,13.978802442553096,0.44827770876501966,0.20747729515569147,0.006316202123608755,1.9805678440883667
DW_2110,1.995,4,45.50966691970825,0.05058026048157617,,10.135036265061707,0.3111535522569501,0.42367277403426734,2.1750874061044625,0.08394298549899053,-0.1319916659310748,2.5551718921898345,"sigmasq: 10.1350, range_lat: 0.3112, range_lon: 0.4237, range_time: 2.1751, advec_lat: 0.0839, advec_lon: -0.1320, nugget: 2.5552","log_phi1: 3.1748, log_phi2: 0.8588, log_phi3: 0.6173, log_phi4: -3.2717, advec_lat: 0.0839, advec_lon: -0.1320, log_nugget: 0.9381",54,113,158,8,8.771125956132169,0.48376329260858225,0.21956078828023812,-0.15729636525182836,1.5268204768831286
DW_Gradient,-65.43,4,76.03615307807922,0.02175297606120097,,9.585438607457824,0.29371905058236275,0.3986350916562044,1.9927597775206214,0.08020720167720864,-0.1294495790242745,2.5483738522278188,"sigmasq: 9.5854, range_lat: 0.2937, range_lon: 0.3986, range_time: 1.9928, advec_lat: 0.0802, advec_lon: -0.1294, nugget: 2.5484","log_phi1: 3.1800, log_phi2: 0.9197, log_phi3: 0.6108, log_phi4: -3.2185, advec_lat: 0.0802, advec_lon: -0.1294, log_nugget: 0.9355",54,113,158,16,8.771125956132169,0.48376329260858225,0.21956078828023812,-0.15729636525182836,1.5268204768831286
DW_2110,2.005,4,41.38463592529297,0.041776963468383915,,10.171378581990167,0.31586823637405376,0.41495187090471847,2.127523351260198,0.0777936917926226,-0.13233385961414346,2.5484367438520277,"sigmasq: 10.1714, range_lat: 0.3159, range_lon: 0.4150, range_time: 2.1275, advec_lat: 0.0778, advec_lon: -0.1323, nugget: 2.5484","log_phi1: 3.1992, log_phi2: 0.8796, log_phi3: 0.5457, log_phi4: -3.2691, advec_lat: 0.0778, advec_lon: -0.1323, log_nugget: 0.9355",55,113,158,8,6.157512325612684,0.2900068533549275,0.07339826051985292,-0.18831482536566357,3.701406280858404
DW_Gradient,-65.569,4,82.53250885009766,0.022972081405349672,,9.878217887971298,0.2968587357916524,0.39210717256310545,1.9914602668557142,0.07940342592976588,-0.13257551364284947,2.4605167105981316,"sigmasq: 9.8782, range_lat: 0.2969, range_lon: 0.3921, range_time: 1.9915, advec_lat: 0.0794, advec_lon: -0.1326, nugget: 2.4605","log_phi1: 3.2266, log_phi2: 0.9362, log_phi3: 0.5566, log_phi4: -3.2502, advec_lat: 0.0794, advec_lon: -0.1326, log_nugget: 0.9004",55,113,158,16,6.157512325612684,0.2900068533549275,0.07339826051985292,-0.18831482536566357,3.701406280858404
DW_2110,1.994,4,46.256577014923096,0.05022039540460023,,9.469209609281227,0.2844206274283563,0.3945184978997448,1.997606165630589,0.07184754062360205,-0.1214574217261321,2.5408205658254586,"sigmasq: 9.4692, range_lat: 0.2844, range_lon: 0.3945, range_time: 1.9976, advec_lat: 0.0718, advec_lon: -0.1215, nugget: 2.5408","log_phi1: 3.1781, log_phi2: 0.9301, log_phi3: 0.6544, log_phi4: -3.2441, advec_lat: 0.0718, advec_lon: -0.1215, log_nugget: 0.9325",56,113,158,8,14.570587259704354,0.2948893545621454,0.12386364287718643,-0.3165514741191032,4.083840655388827
DW_Gradient,-65.422,4,93.0438961982727,0.03953864464289656,,9.411475861024789,0.28464460019487986,0.38279497272352636,1.9550434661952483,0.07617373117597044,-0.12481612286913035,2.528335791010756,"sigmasq: 9.4115, range_lat: 0.2846, range_lon: 0.3828, range_time: 1.9550, advec_lat: 0.0762, advec_lon: -0.1248, nugget: 2.5283","log_phi1: 3.2022, log_phi2: 0.9603, log_phi3: 0.5925, log_phi4: -3.2613, advec_lat: 0.0762, advec_lon: -0.1248, log_nugget: 0.9276",56,113,158,16,14.570587259704354,0.2948893545621454,0.12386364287718643,-0.3165514741191032,4.083840655388827
DW_2110,1.973,4,38.65959405899048,0.025690467733624777,,10.066196742898946,0.28821109477625056,0.39452125071887456,1.9199165258737263,0.07963191177098199,-0.12906498009842907,2.4373429363295953,"sigmasq: 10.0662, range_lat: 0.2882, range_lon: 0.3945, range_time: 1.9199, advec_lat: 0.0796, advec_lon: -0.1291, nugget: 2.4373","log_phi1: 3.2393, log_phi2: 0.9301, log_phi3: 0.6280, log_phi4: -3.1647, advec_lat: 0.0796, advec_lon: -0.1291, log_nugget: 0.8909",57,113,158,8,8.71993149492395,0.3082557008022911,0.014514888110108759,-0.14689176677353025,3.942638020249263
DW_Gradient,-65.344,4,80.56247925758362,0.019364619030887622,,10.132616098278412,0.29158934157732824,0.4036432912496443,1.9533868124073317,0.07892402728304888,-0.1295906014547644,2.483428566389183,"sigmasq: 10.1326, range_lat: 0.2916, range_lon: 0.4036, range_time: 1.9534, advec_lat: 0.0789, advec_lon: -0.1296, nugget: 2.4834","log_phi1: 3.2230, log_phi2: 0.9072, log_phi3: 0.6504, log_phi4: -3.1536, advec_lat: 0.0789, advec_lon: -0.1296, log_nugget: 0.9096",57,113,158,16,8.71993149492395,0.3082557008022911,0.014514888110108759,-0.14689176677353025,3.942638020249263
DW_2110,1.935,4,41.80857610702515,0.04295335636889294,,9.375573117787692,0.29102107396993665,0.3821188847351233,1.9335184085942523,0.07447671659793377,-0.12416986703297636,2.5156383525201442,"sigmasq: 9.3756, range_lat: 0.2910, range_lon: 0.3821, range_time: 1.9335, advec_lat: 0.0745, advec_lon: -0.1242, nugget: 2.5156","log_phi1: 3.2001, log_phi2: 0.9620, log_phi3: 0.5447, log_phi4: -3.2427, advec_lat: 0.0745, advec_lon: -0.1242, log_nugget: 0.9225",58,113,158,8,12.17185747687661,0.5278257440829996,0.23905109050802337,0.0651168122511036,1.4493490248833836
DW_Gradient,-65.566,4,83.16060471534729,0.030683901264134446,,9.70422120601569,0.2903787187224993,0.38840487913260946,1.938259069452527,0.07596560232783382,-0.1275732927540965,2.465112244312218,"sigmasq: 9.7042, range_lat: 0.2904, range_lon: 0.3884, range_time: 1.9383, advec_lat: 0.0760, advec_lon: -0.1276, nugget: 2.4651","log_phi1: 3.2183, log_phi2: 0.9457, log_phi3: 0.5817, log_phi4: -3.2150, advec_lat: 0.0760, advec_lon: -0.1276, log_nugget: 0.9022",58,113,158,16,12.17185747687661,0.5278257440829996,0.23905109050802337,0.0651168122511036,1.4493490248833836
DW_2110,1.937,4,38.36653995513916,0.0715419275780503,,9.072880654735693,0.2878857333723629,0.36777354424179703,1.860469530253801,0.07057820931890856,-0.12408156999280943,2.529724541369887,"sigmasq: 9.0729, range_lat: 0.2879, range_lon: 0.3678, range_time: 1.8605, advec_lat: 0.0706, advec_lon: -0.1241, nugget: 2.5297","log_phi1: 3.2056, log_phi2: 1.0003, log_phi3: 0.4898, log_phi4: -3.2422, advec_lat: 0.0706, advec_lon: -0.1241, log_nugget: 0.9281",59,113,158,8,4.610801460395819,0.2495874452079754,0.12804000497881504,-0.3324178735999971,3.1526688951920976
DW_Gradient,-65.456,4,74.30266118049622,0.05674650394734227,,9.312368661365054,0.2893509633329438,0.37439109546671884,1.8813779490886275,0.07276054690694535,-0.12282706702141895,2.5265724833862717,"sigmasq: 9.3124, range_lat: 0.2894, range_lon: 0.3744, range_time: 1.8814, advec_lat: 0.0728, advec_lon: -0.1228, nugget: 2.5266","log_phi1: 3.2138, log_phi2: 0.9825, log_phi3: 0.5153, log_phi4: -3.2289, advec_lat: 0.0728, advec_lon: -0.1228, log_nugget: 0.9269",59,113,158,16,4.610801460395819,0.2495874452079754,0.12804000497881504,-0.3324178735999971,3.1526688951920976
DW_2110,2.046,4,54.5632209777832,0.0612157792187521,,10.766875498980026,0.3267860661387187,0.42060268822727803,2.1254698220756105,0.07405186241832769,-0.12793713100625978,2.5125801703339676,"sigmasq: 10.7669, range_lat: 0.3268, range_lon: 0.4206, range_time: 2.1255, advec_lat: 0.0741, advec_lon: -0.1279, nugget: 2.5126","log_phi1: 3.2425, log_phi2: 0.8661, log_phi3: 0.5048, log_phi4: -3.2401, advec_lat: 0.0741, advec_lon: -0.1279, log_nugget: 0.9213",60,113,158,8,33.711281601604874,0.7734532608249326,-0.016574647291872677,0.08096166647396619,3.683140735202592
DW_Gradient,-65.148,4,100.6766710281372,0.037943596099284896,,10.179955312117228,0.2936682815722831,0.37878433321210475,1.9705095072969177,0.07373118902553615,-0.12470370066821386,2.4858593943716083,"sigmasq: 10.1800, range_lat: 0.2937, range_lon: 0.3788, range_time: 1.9705, advec_lat: 0.0737, advec_lon: -0.1247, nugget: 2.4859","log_phi1: 3.2912, log_phi2: 0.9708, log_phi3: 0.5090, log_phi4: -3.2982, advec_lat: 0.0737, advec_lon: -0.1247, log_nugget: 0.9106",60,113,158,16,33.711281601604874,0.7734532608249326,-0.016574647291872677,0.08096166647396619,3.683140735202592
